"plot_id","estate_id","plot_code","rr_no","street_no","main_structure_name","mcgm_allotted_no","mcgm_ward_name","location","city_survey_no","city_survey_div","area","plot_desc","update_by","update_timestamp","status","verified_return_by","is_verified","is_active","remarks","approve_reject_on","approve_reject_by","verified_return_on","div_id","unit_id","row_update_by","mcgm_plot_no","existing_plot_no","no_of_splits","owner","owner_name","owner_contactno","dept_name","zone_id","zone_detail_id","admin_id","schedule_east","schedule_west","schedule_north","schedule_south","pincode","ward_id","customer_code","mbpt_road_connectivity","from_date","to_date","created_by_merge","created_by_split","prev_plot_id","result_statement","rr_noplot","reservation","plot_split_no","plot_action_forwardedto","plot_action_forward_rmk","plot_action_apr_rmk","plot_action_aprovedby","plot_action_type","is_vacant","rrzone2017"
5327,40,"413060051",,,,,E,NEW TANK BUNDER,"1",MAZAGAON,167.23,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"58-C",0,true,,,,,,97,PLOT NO.59,PLOT NO.57-C,"PLOT NO.51-C,52",MbPT ROAD,400010,5,"41306128",true,,,false,false,5327,,,,,,,,,,false,
5329,38,"413040158","59/2",,,,E,LAKRI BUNDER,"1",MAZAGAON,56.21,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.60-2,PLOT NO.57A-2,LAKRI BUNDER NORTH ROAD,PLOT NO.58-2,400010,5,"41304202",false,,,false,false,5329,,,,,,,,,,false,
5331,38,"413040159","5A/8",,,,E,LAKRI BUNDER,"1",MAZAGAON,106.84,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.6-8,PLOT NO.4-8,PLOT NO.5-8,LAKRI BUNDER SOUTH ROAD,400010,5,"41304520",false,,,false,false,5331,,,,,,,,,,false,
5332,38,"413040160","43836",,,,E,LAKRI BUNDER,"1",MAZAGAON,214.61,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.7-1,PLOT NO.5-1,LAKRI BUNDER NORTH ROAD,LAKRI BUNDER ROAD,400010,5,"41304524",false,,,false,false,5332,,,,,,,,,,false,
5333,38,"413040161","44049",,,,E,LAKRI BUNDER,"1",MAZAGAON,608.98,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.7-8,"PLOT NO.5A-8,5-8",LAKRI BUNDER ROAD,LAKRI BUNDER SOUTH ROAD,400010,5,"41304416",false,,,false,false,5333,,,,,,,,,,false,
5334,40,"413060052",,,,,E,NEW TANK BUNDER,"1",MAZAGAON,62.71,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"6/A",0,true,,,,,,97,PLOT NO.7/A,PLOT NO.5/A,PT LAND,PLOT NO.19/A,400010,5,"41306103",false,,,false,false,5334,,,,,,,,,,false,
5335,42,"413080052",,,,,F/S,BRICK BUNDER,"435/145",PAREL-SEWERI,111.48,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"6/D",0,true,,,,,,97,PLOT NO.7/D,PT LAND,PLOT NO.5/D,PT LAND,400010,7,"41308114",false,,,false,false,5335,,,,,,,,,,false,
5337,38,"413040162","60/2",,,,E,LAKRI BUNDER,"1",MAZAGAON,109.90,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,MbPT ROAD,PLOT NO.59-2,LAKRI BUNDER NORTH ROAD,"PLOT NO.58-2,61-2",400010,5,"41304203",true,,,false,false,5337,,,,,,,,,,false,
5338,38,"413040163","61/2",,,,E,LAKRI BUNDER,"1",MAZAGAON,76.65,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,MbPT ROAD,PLOT NO.58-2,PLOT NO.60-2,LAKRI BUNDER ROAD,400010,5,"41304204",true,,,false,false,5338,,,,,,,,,,false,
5339,42,"413080053",,,,,F/S,BRICK BUNDER,"145",PAREL-SEWERI,142.51,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"60,61-A",0,true,,,,,,97,"PLOT NO.62,59",PT ROAD,PT ROAD,PT LAND,400010,7,"41308209",false,,,false,false,5339,,,,,,,,,,false,
5340,38,"413040164",,,,,E,LAKRI BUNDER,"1",MAZAGAON,83.06,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"62-3",0,true,,,,,,97,PLOT NO.64,MbPT ROAD,LAKRI BUNDER NORTH ROAD,PLOT NO.63,400010,5,"41304207",true,,,false,false,5340,,,,,,,,,,false,
5341,42,"413080054",,,,,F/S,BRICK BUNDER,"145",PAREL-SEWERI,254.28,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"59,62-A",0,true,,,,,,97,PLOT NO.58,PLOT NO.60,PT ROAD,PT LAND,400010,7,"41308207",true,,,false,false,5341,,,,,,,,,,false,
5343,38,"413040165","63/3",,,,E,LAKRI BUNDER,"1",MAZAGAON,108.60,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.67-3,MbPT ROAD,"PLOT NO.62-3,64-3",LAKRI BUNDER ROAD,400010,5,"41304208",true,,,false,false,5343,,,,,,,,,,false,
5344,40,"413060054","63/C",,,,E,NEW TANK BUNDER,"1",MAZAGAON,133.78,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,MbPT ROAD,PLOT NO.62-C,"PLOT NO.55,56",MbPT ROAD,400010,5,"41306130",true,,,false,false,5344,,,,,,,,,,false,
5345,38,"413040166","64/3",,,,E,LAKRI BUNDER,"1",MAZAGAON,102.19,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO-65-3,PLOT NO.62-3,LAKRI BUNDER NORTH ROAD,"PLOT NO.63-3,67-3",400010,5,"41304209",false,,,false,false,5345,,,,,,,,,,false,
5346,38,"413040167","65/3",,,,E,LAKRI BUNDER,"1",MAZAGAON,127.74,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.66-3,PLOT NO.64-3,LAKRI BUNDER NORTH ROAD,PLOT NO.67-3,400010,5,"41304210",false,,,false,false,5346,,,,,,,,,,false,
5347,40,"413060055","65/D",,,,E,NEW TANK BUNDER,"1",MAZAGAON,66.89,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.66-D,PLOT NO.64,MbPT ROAD ,PLOT NO.77-D,400010,5,"41306131",true,,,false,false,5347,,,,,,,,,,false,
5348,38,"413040168","66/3",,,,E,LAKRI BUNDER,"1",MAZAGAON,51.10,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.66-3,PLOT NO.65-3,LAKRI BUNDER NORTH ROAD,PLOT NO.67-3,400010,5,"41304211",false,,,false,false,5348,,,,,,,,,,false,
5349,40,"413060056",,,,,E,NEW TANK BUNDER,"1",MAZAGAON,66.89,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"66-D",0,true,,,,,,97,PLOT NO.67,PLOT NO.65-D,MbPT ROAD ,PLOT NO.78-D,400010,5,"41306132",false,,,false,false,5349,,,,,,,,,,false,
5350,38,"413040169","67/3",,,,E,LAKRI BUNDER,"1",MAZAGAON,613.16,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.69-3,"63-3","PLOT NO.64-3,65-3,66-3,68-3,68A-3",LAKRI BUNDER ROAD,400010,5,"41304334",false,,,false,false,5350,,,,,,,,,,false,
5351,38,"413040170","68/3",,,,E,LAKRI BUNDER,"1",MAZAGAON,255.48,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.68A-3,PLOT NO.66-3,LAKRI BUNDER NORTH ROAD,PLOT NO.67-3,400010,5,"41304212",false,,,false,false,5351,,,,,,,,,,false,
5352,40,"413060057",,,,,E,NEW TANK BUNDER,"1",MAZAGAON,66.89,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"68-D",0,true,,,,,,97,PLOT NO.69-D,PLOT NO.67,MbPT ROAD ,PLOT NO.80,400010,5,"41306133",false,,,false,false,5352,,,,,,,,,,false,
5353,38,"413040171","68A/3",,,,E,LAKRI BUNDER,"1",MAZAGAON,51.10,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,"68B-3","68-3",LAKRI BUNDER NORTH ROAD,"PLOT NO.67-3,69-3",400010,5,"41304213",false,,,false,false,5353,,,,,,,,,,false,
5354,38,"413040172","68B/3",,,,E,LAKRI BUNDER,"1",MAZAGAON,51.10,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.68C-3,PLOT NO.68A-3,LAKRI BUNDER NORTH ROAD,PLOT NO.69-3,400010,5,"41304215",false,,,false,false,5354,,,,,,,,,,false,
5355,38,"413040173",,,,,E,LAKRI BUNDER,"1",MAZAGAON,51.10,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"68C-3",0,true,,,,,,97,PLOT NO.68-C,PLOT NO.68B-3,LAKRI BUNDER NORTH ROAD,PLOT NO.69-3,400010,5,"41304214",false,,,false,false,5355,,,,,,,,,,false,
5356,38,"413040174",,,,,E,LAKRI BUNDER,"1",MAZAGAON,102.19,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"68D-3",0,true,,,,,,97,PLOT NO.68-E,PLOT NO.68-D,LAKRI BUNDER ROAD,PLOT NO.69-3,400010,5,"41304217",false,,,false,false,5356,,,,,,,,,,false,
5357,38,"413040175","69/3",,,,E,LAKRI BUNDER,"1",MAZAGAON,613.16,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PT LAND,PLOT NO.119-6,LAKRI BUNDER ROAD,"PLOT NO.130-6,131-6,132-6,133-6,133A-6,134-6,135,136-6",400010,5,"41304219",false,,,false,false,5357,,,,,,,,,,false,
5358,40,"413060058",,,,,E,NEW TANK BUNDER,"1",MAZAGAON,66.89,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"69/D",0,true,,,,,,97,PLOT NO.70/D,PLOT NO.68/D,MbPT ROAD,"PLOT NO.80,81",400010,5,"41306134",true,,,false,false,5358,,,,,,,,,,false,
5486,14,"206010029","32",,,,,MAZGAON TANK BUNDER,"28/671",MAZGAON,136.85,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,57,6,do_CD_shreyas,,,0,true,,,,,,97,Ghorupdeao Cross Road  No 3,PLOT NO.37,PLOT NO.31,PLOT NO.33,400010,5,"20601130
",false,,,false,false,5486,,,,,,,,,,true,
5360,38,"413040176","44013",,,,E,LAKRI BUNDER,"1",MAZAGAON,91.97,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,plot no.8-1,plot no.6-1,LAKRI BUNDER NORTH ROAD,LAKRI BUNDER ROAD,400010,5,"41304103",false,,,false,false,5360,,,,,,,,,,false,
5361,38,"413040177","44020",,,,E,LAKRI BUNDER,"1",MAZAGAON,101.45,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,plot no.8-8,plot no.6-8,LAKRI BUNDER ROAD,LAKRI BUNDER SOUTH ROAD,400010,5,"41304349",false,,,false,false,5361,,,,,,,,,,false,
5362,40,"413060059",,,,,E,NEW TANK BUNDER,"1",MAZAGAON,62.71,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"7-A",0,true,,,,,,97,PLOT NO.8,PLOT NO.6-A,PT LAND,PLOT NO.20-A,400010,5,"41306104",false,,,false,false,5362,,,,,,,,,,false,
5363,42,"413080055","7/D",,,,F/S,BRICK BUNDER,"435/145",PAREL-SEWERI,55.74,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.8-D,PLOT NO.6-D,PLOT NO.5-D,PT LAND,400010,7,"41308105",false,,,false,false,5363,,,,,,,,,,false,
5364,38,"413040178","70/3",,,,E,LAKRI BUNDER,"1",MAZAGAON,102.19,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,plot no.71-3,plot no.68-E,LAKRI BUNDER NORTH ROAD,plot no.69-3,400010,5,"41304220",false,,,false,false,5364,,,,,,,,,,false,
5365,40,"413060060","70/D",,,,E,NEW TANK BUNDER,"1",MAZAGAON,66.89,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.71-D,PLOT NO.69-D,MbPT ROAD,"PLOT NO 81,82",400010,5,"41306135",true,,,false,false,5365,,,,,,,,,,false,
5367,40,"413060061",,,,,E,NEW TANK BUNDER,"1",MAZAGAON,66.89,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"71-D",0,true,,,,,,97,PLOT NO.72-A,PLOT NO.70-D,MbPT ROAD,PLOT NO.82,400010,5,"41306136",true,,,false,false,5367,,,,,,,,,,false,
5368,38,"413040180","71A/3",,,,E,LAKRI BUNDER,"1",MAZAGAON,51.10,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,plot no.72-3,plot no.71-3,LAKRI BUNDER NORTH ROAD,plot no.69-3,400010,5,"41304222",false,,,false,false,5368,,,,,,,,,,false,
5369,38,"413040181","72/3",,,,E,LAKRI BUNDER,"1",MAZAGAON,46.45,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,"plot no.74,73-3,72-A","71A-3",LAKRI BUNDER NORTH ROAD,plot no.75-3,400010,5,"41304223",false,,,false,false,5369,,,,,,,,,,false,
8243,19,"309010158",OLD R R 1830, , , ,B WARD , ,"51/1",PRINCESS DOCK,194.73,,Mahesh Mohite,2020-07-15 12:13:57.570,A,,true,false, ,,,,58,9,nihar, , ,0,true, , , ,,,97, , , , ,,,"30901239",false,,,false,false,8243,,,,,,,,,,false,
5370,38,"413040182","73/3",,,,E,LAKRI BUNDER,"1",MAZAGAON,27.87,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PT LAND,plot no.72-3,plot no.72-A,plot no.74,400010,5,"41304224",false,,,false,false,5370,,,,,,,,,,false,
5371,38,"413040183",,,,,E,LAKRI BUNDER,"1",MAZAGAON,130.07,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"74 & 76-3",0,true,,,,,,97,PT LAND,PLOT NO.75-3,PLOT NO.74,LAKRI BUNDER ROAD,400010,5,"41304226",false,,,false,false,5371,,,,,,,,,,false,
5373,38,"413040184","75/3",,,,E,LAKRI BUNDER,"1",MAZAGAON,102.19,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,plot no.76,plot no.69-3,"plot no.72-3,74",LAKRI BUNDER ROAD,400010,5,"41304225",false,,,false,false,5373,,,,,,,,,,false,
5374,40,"413060062",,,,,E,NEW TANK BUNDER,"1",MAZAGAON,59.37,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"76-D",0,true,,,,,,97,PLOT NO.77-D,MbPT ROAD,PLOT NO.64,TANK BUNDER ROAD,400010,5,"41306137",true,,,false,false,5374,,,,,,,,,,false,
5375,38,"413040185","77/4",,,,E,LAKRI BUNDER,"1",MAZAGAON,46.45,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,plot no.80-4,PT LAND,LAKRI BUNDER NORTH ROAD,plot no.78-4,400010,5,"41304227",false,,,false,false,5375,,,,,,,,,,false,
5376,40,"413060063",,,,,E,NEW TANK BUNDER,"1",MAZAGAON,66.89,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"77-D",0,true,,,,,,97,PLOT NO.78-D,PLOT NO.76-D,PLOT NO.65-D,TANK BUNDER ROAD,400010,5,"41306138",false,,,false,false,5376,,,,,,,,,,false,
5378,40,"413060064",,,,,E,NEW TANK BUNDER,"1",MAZAGAON,66.89,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"78-D",0,true,,,,,,97,PLOT NO.79,PLOT NO.77-D,"PLOT NO.66-D,67",TANK BUNDER ROAD,400010,5,"41306139",false,,,false,false,5378,,,,,,,,,,false,
5379,38,"413040187","79/4",,,,E,LAKRI BUNDER,"1",MAZAGAON,117.52,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,plot no.83-4,plot no.228,plot no.78-4,LAKRI BUNDER ROAD,400010,5,"41304229",false,,,false,false,5379,,,,,,,,,,false,
5380,38,"413040188","44044",,,,E,LAKRI BUNDER,"1",MAZAGAON,153.29,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,"plot no.9-1,9A-1,3-A",plot no .7-1,LAKRI BUNDER NORTH ROAD,LAKRI BUNDER ROAD,400010,5,"41304525",false,,,false,false,5380,,,,,,,,,,false,
5381,38,"413040189","44051",,,,E,LAKRI BUNDER,"1",MAZAGAON,275.92,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,"plot no.9-8,9A-8",plot no.7-8,LAKRI BUNDER ROAD,LAKRI BUNDER SOUTH ROAD,400010,5,"41304350",false,,,false,false,5381,,,,,,,,,,false,
7967,26,"312020088",MUNICIPAL BOTANICAL GARDEN, , , ,A WARD , ,`1/600,Colaba,11100.00,,Mahesh Mohite,2020-07-15 12:13:57.570,A,,true,false, ,,,,58,12,nihar, , ,0,true, , , ,,,97, , , , ,,,"31202321",false,,,false,false,7967,,,,,,,,,,false,
5382,42,"413080056",,,,,F/S,BRICK BUNDER,"435/145",PAREL-SEWERI,74.32,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"8-D",0,true,,,,,,97,PLOT NO.9-D,PLOT NO.7-D,PLOT NO.5-D,PT LAND,400010,7,"41308106",false,,,false,false,5382,,,,,,,,,,false,
5383,38,"413040190","80/4",,,,E,LAKRI BUNDER,"1",MAZAGAON,102.19,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.81-4,"PLOT NO.78-4,77-4",LAKRI BUNDER NORTH ROAD,PLOT NO.83-4,400010,5,"41304230",false,,,false,false,5383,,,,,,,,,,false,
5384,38,"413040191","81/4",,,,E,LAKRI BUNDER,"1",MAZAGAON,61.32,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PT LAND,PLOT NO.80-4,LAKRI BUNDER NORTH ROAD,PLOT NO.83-4,400010,5,"41304231",false,,,false,false,5384,,,,,,,,,,false,
5385,38,"413040192","82/4",,,,E,LAKRI BUNDER,"1",MAZAGAON,424.10,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.84-4,PT LAND,LAKRI BUNDER NORTH ROAD,"PLOT NO.83-4,85-4,88",400010,5,"41304232",false,,,false,false,5385,,,,,,,,,,false,
5386,38,"413040193","83/4",,,,E,LAKRI BUNDER,"1",MAZAGAON,740.90,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.85-4,PLOT NO.79-4,"PLOT NO.78-4,80-4,81-4,PT LAND,82-4",LAKRI BUNDER ROAD,400010,5,"41304233",false,,,false,false,5386,,,,,,,,,,false,
5387,38,"413040194","84/4",,,,E,LAKRI BUNDER,"1",MAZAGAON,281.03,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.86-4,PLOT NO.82-4,LAKRI BUNDER NORTH ROAD,PLOT NO.88,400010,5,"41304234",false,,,false,false,5387,,,,,,,,,,false,
5388,38,"413040195","85/4",,,,E,LAKRI BUNDER,"1",MAZAGAON,112.41,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.88,PLOT NO.83-4,PLOT NO.82-4,LAKRI BUNDER ROAD,400010,5,"41304235",false,,,false,false,5388,,,,,,,,,,false,
5389,38,"413040196","86/4",,,,E,LAKRI BUNDER,"1",MAZAGAON,255.48,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.87-4,PLOT NO.84-4,LAKRI BUNDER NORTH ROAD,"PLOT NO.88,89-4,89A-4",400010,5,"41304236",false,,,false,false,5389,,,,,,,,,,false,
5390,38,"413040197","87/4",,,,E,LAKRI BUNDER,"1",MAZAGAON,127.74,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.87A-4,PLOT NO.86-4,LAKRI BUNDER NORTH ROAD,PLOT NO.89A-4,400010,5,"41304237",false,,,false,false,5390,,,,,,,,,,false,
5391,38,"413040198","87A/4",,,,E,LAKRI BUNDER,"1",MAZAGAON,153.29,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PT LAND,PLOT NO.87-4,LAKRI BUNDER NORTH ROAD,PLOT NO.89A-4,400010,5,"41304238",false,,,false,false,5391,,,,,,,,,,false,
5393,38,"413040199",,,,,E,LAKRI BUNDER,"1",MAZAGAON,562.06,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"88,89-4",0,true,,,,,,97,PLOT NO.89-A,PLOT NO.85,"PLOT NO.82,84,86",LAKRI BUNDER ROAD,400010,5,"41304531",false,,,false,false,5393,,,,,,,,,,false,
5394,38,"413040200","89A/4",,,,E,LAKRI BUNDER,"1",MAZAGAON,58.53,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PT LAND,PLOT NO.89-4,"PLOT NO.86-4,87-4,87A-4",LAKRI BUNDER ROAD,400010,5,"41304239",false,,,false,false,5394,,,,,,,,,,false,
5395,38,"413040201",,,,,E,LAKRI BUNDER,"1",MAZAGAON,51.28,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"43839",0,true,,,,,,97,"PLOT NO.10/1,13/1",PLOT NO.8/1,PLOT NO.9A/1,LAKRI BUNDER ROAD,400010,5,"41304104",false,,,false,false,5395,,,,,,,,,,false,
5396,38,"413040202",,,,,E,LAKRI BUNDER,"1",MAZAGAON,229.93,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,"44052",0,true,,,,,,97,PLOT NO.24/8,PLOT NO.8/8,"PLOT NO.9A/8,10A/8",LAKRI BUNDER SOUTH ROAD,400010,5,"41304401",false,,,false,false,5396,,,,,,,,,,false,
5397,42,"413080057","9/D",,,,F/S,BRICK BUNDER,"435/145",PAREL-SEWERI,37.16,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.10-D,PLOT NO.8-D,PLOT NO.5-D,PT LAND,400010,7,"41308107",false,,,false,false,5397,,,,,,,,,,false,
5398,38,"413040203","90/5",,,,E,LAKRI BUNDER,"1",MAZAGAON,75.25,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.91-5,PT LAND,LAKRI BUNDER ROAD,PLOT NO.98-5,400010,5,"41304240",false,,,false,false,5398,,,,,,,,,,false,
5399,38,"413040204","91/5",,,,E,LAKRI BUNDER,"1",MAZAGAON,383.23,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,"92-5","90-5",LAKRI BUNDER ROAD,"PLOT NO.98-5,99-5,100,101-5,104-5",400010,5,"41304241",false,,,false,false,5399,,,,,,,,,,false,
5400,38,"413040205","92/5",,,,E,LAKRI BUNDER,"1",MAZAGAON,102.19,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.93-5,PLOT NO.91-5,LAKRI BUNDER ROAD,"PLOT NO.104-5,105-5",400010,5,"41304242",false,,,false,false,5400,,,,,,,,,,false,
5401,40,"413060065","92/E",,,,E,NEW TANK BUNDER,"1",MAZAGAON,1605.36,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,"PLOT NO.93,94&PT ROAD","PLOT NO.98,91",MbPT ROAD,TANK BUNDER ROAD,400010,5,"41306140",false,,,false,false,5401,,,,,,,,,,false,
5402,38,"413040206","93/5",,,,E,LAKRI BUNDER,"1",MAZAGAON,102.19,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.94-5,PLOT NO.92-5,LAKRI BUNDER ROAD,PLOT NO.104-5,400010,5,"41304243",false,,,false,false,5402,,,,,,,,,,false,
5403,38,"413040207","94/5",,,,E,LAKRI BUNDER,"1",MAZAGAON,127.74,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.95-5,PLOT NO.93-5,LAKRI BUNDER ROAD,"PLOT NO.104-5,105-5",400010,5,"41304532",false,,,false,false,5403,,,,,,,,,,false,
5404,40,"413060066","95,96/E",,,,E,NEW TANK BUNDER,"1",MAZAGAON,211.82,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.98,"PLOT NO.97A-E,95,96-E",PLOT NO.90,TANK BUNDER ROAD,400010,5,"41306141",false,,,false,false,5404,,,,,,,,,,false,
5405,38,"413040208","95/5",,,,E,LAKRI BUNDER,"1",MAZAGAON,153.29,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.96-5,PLOT NO.94-5,LAKRI BUNDER ROAD,"PLOT NO.105-5,105A-5,106-5",400010,5,"41304244",false,,,false,false,5405,,,,,,,,,,false,
5406,38,"413040209","96/5",,,,E,LAKRI BUNDER,"1",MAZAGAON,219.72,,Mahesh Mohite,2020-03-03 16:20:30.300,A,,true,false,,,,,59,13,,,,0,true,,,,,,97,PLOT NO.97-5,PLOT NO.95-5,LAKRI BUNDER ROAD,"PLOT NO.106-5,107-5,108",400010,5,"41304245",false,,,false,false,5406,,,,,,,,,,false,
